Id,SalePrice
2054,103238.03846807514
2055,144268.16610512382
2056,140426.22376532853
2057,109859.59680353402
2058,208759.3172746176
2059,128518.50288985806
2060,173011.33429638227
2061,175100.55722534916
2062,125174.6986848537
2063,117304.70100923724
2064,128687.64936774198
2065,100588.00815814488
2066,154383.4506098072
2067,95525.59724870045
2068,153171.5908127857
2069,85472.24669774529
2070,112694.99000660077
2071,101167.6965034864
2072,139724.03050679306
2073,124859.69485009948
2074,157491.08720081567
2075,145454.8578522768
2076,111084.67042768614
2077,155924.87897897948
2078,119072.87118966675
2079,128897.6859951647
2080,123101.33911989456
2081,126871.50238635995
2082,118190.16252771368
2083,149144.5784503916
2084,110884.62259256412
2085,118733.11745653627
2086,107859.3963481356
2087,123076.77146511528
2088,87054.88680924424
2089,84871.22284826207
2090,124693.73257493248
2091,120409.89662461124
2092,121566.0430903608
2093,105227.90182101974
2094,102348.69922739084
2095,160388.47846511716
2096,87310.67726211168
2097,97752.79066912374
2098,154897.21971060036
2099,63979.58111193853
2100,58149.3649626144
2101,103092.51786122228
2102,120030.8275517465
2103,103399.23538587354
2104,117179.30313969086
2105,121051.31269256637
2106,68587.21346640094
2107,193641.5687228779
2108,110007.46209362075
2109,111639.28024109305
2110,113372.24804514344
2111,120622.85290704576
2112,135367.7923432282
2113,120777.06409908104
2114,125725.17461022467
2115,160432.51683032073
2116,112190.91615497452
2117,143422.37359511803
2118,123797.17402474156
2119,113826.42363422802
2120,104912.03899547874
2121,112312.40707573976
2122,119179.93427375617
2123,85845.73281329319
2124,153031.61430743014
2125,127110.57392159087
2126,146272.93126213533
2127,167954.4018819991
2128,128323.90238676892
2129,72791.19985963458
2130,126856.90378193662
2131,151374.65673316643
2132,104430.31958399621
2133,119382.01082444462
2134,115213.67014282075
2135,88812.24450907053
2136,69921.3008183369
2137,105777.35693982744
2138,126359.50794651204
2139,149930.8645766511
2140,133222.58095222389
2141,158549.10585253048
2142,125919.55324497352
2143,146831.17891051588
2144,117386.2359861783
2145,141951.73242125654
2146,166558.09383906442
2147,144975.96672901275
2148,123381.90385760786
2149,134823.47211631626
2150,225350.53562451032
2151,120511.03788573631
2152,171243.32863133517
2153,173641.70189099063
2154,101522.54512556398
2155,135282.35132867415
2156,272761.52180571435
2157,230063.62420028585
2158,242398.02978011422
2159,208216.98548803336
2160,172409.70148915093
2161,227915.28046362902
2162,436566.9619637949
2163,345577.4007562983
2164,247913.2293698573
2165,225421.49750891142
2166,155029.14615633883
2167,213638.2467906347
2168,199580.3342153757
2169,187291.46637460127
2170,186988.0490470538
2171,157085.91633241126
2172,127701.96954738746
2173,178991.0766437567
2174,223898.21955073185
2175,278994.285889911
2176,302357.72682719596
2177,241794.40327615142
2178,196275.54396176725
2179,135474.88456991423
2180,211907.59528355557
2181,187842.18312772474
2182,223517.82701175436
2183,182790.3466164473
2184,111389.79655038883
2185,114098.28624060465
2186,144540.95436821677
2187,150015.37744626176
2188,146704.42124696312
2189,333242.3954456175
2190,82429.7168690151
2191,74973.37696509724
2192,82927.05583377615
2193,105084.72309710979
2194,106948.30775220798
2195,99725.28372798755
2196,108298.79655595744
2197,118566.26082254147
2198,154853.65214185312
2199,190302.6480714473
2200,151921.55732439508
2201,147084.8603436738
2202,196627.98064964177
2203,140024.67292093832
2204,184888.61387404366
2205,131455.61250015665
2206,137264.4479717133
2207,203589.10417473988
2208,278564.52049792145
2209,254552.99506997952
2210,122779.79037431472
2211,114401.76631810592
2212,125002.75504880802
2213,111566.00909254755
2214,125038.10898691873
2215,106739.67898165093
2216,151478.60069847168
2217,68756.98266173922
2218,71890.42035882115
2219,57481.53369734413
2220,59996.68657228281
2221,317222.7968733843
2222,290504.6465220666
2223,276162.146386819
2224,201056.749806725
2225,122761.23127810405
2226,184476.1095555876
2227,195340.08414505335
2228,259906.14859493816
2229,242471.06188859345
2230,153902.4062989978
2231,212221.51780542987
2232,183411.4277828779
2233,172248.75437383883
2234,227874.7018399019
2235,223062.22093214095
2236,250053.72950435698
2237,307532.255636909
2238,183938.88340123976
2239,101012.67386179788
2240,150146.149893725
2241,152290.38292164414
2242,111169.47052344805
2243,116830.61913648575
2244,96554.46926583491
2245,98610.77597494851
2246,131223.9951827534
2247,107883.19915156439
2248,125983.32875063046
2249,119913.80554522901
2250,124940.92160558421
2251,108133.32877430508
2252,176839.55834727327
2253,153065.98881777812
2254,174028.86186739462
2255,180913.09159856662
2256,162616.94488685927
2257,217417.7939098666
2258,152734.39344533163
2259,177710.4856716689
2260,130900.40086639923
2261,202418.86876632346
2262,220957.36363007626
2263,403920.63116731157
2264,622316.8256252409
2265,142346.0395244203
2266,299152.2928671979
2267,406712.8814580201
2268,501798.07062819146
2269,142906.42496457195
2270,184321.77225642762
2271,212285.50690808837
2272,164923.70560645484
2273,153246.01193575413
2274,180578.8845408469
2275,148596.5973569557
2276,193571.07935518122
2277,181992.8452678625
2278,148267.3895446159
2279,133435.77387027882
2280,111253.14865495588
2281,157142.01445677984
2282,175174.30247796746
2283,104213.25630390675
2284,113411.89868560857
2285,141543.52053082082
2286,124806.10703344287
2287,360540.10860672547
2288,270720.9618497849
2289,367419.3911103951
2290,485410.8459987912
2291,327546.53328315675
2292,428859.2721336473
2293,517517.2857085024
2294,403110.4268269442
2295,511717.7504456213
2296,278684.0555415371
2297,344568.50377994933
2298,329588.0846043917
2299,373692.7429560359
2300,329364.49536689115
2301,308812.632076671
2302,249301.6527410848
2303,237446.08708051904
2304,243985.21734855828
2305,192327.45259735416
2306,186136.54308857716
2307,197015.97873393717
2308,264941.3531027532
2309,262488.98131996026
2310,198962.73708696902
2311,208946.46207450537
2312,172142.70772723507
2313,168706.40024122022
2314,174067.2881974193
2315,176785.3579655362
2316,190206.44466461218
2317,178073.39277695457
2318,182328.42983622677
2319,185130.0303743963
2320,183132.02119418082
2321,234254.23355080627
2322,182843.79077919832
2323,187688.38404031444
2324,169134.73439171567
2325,203343.55695778594
2326,168414.3973233594
2327,198335.57808621926
2328,213586.43724857373
2329,192946.1594799372
2330,185783.21647522342
2331,342543.78574457456
2332,390831.09255218133
2333,315422.23385411507
2334,246126.27474396536
2335,268311.7793787834
2336,301078.697322895
2337,188644.68134669247
2338,247165.727492626
2339,198249.03309655146
2340,371679.3390746169
2341,201105.22622448418
2342,224541.3310261323
2343,223517.51576049693
2344,207840.5835474122
2345,223997.55529300263
2346,207463.5081117341
2347,195633.8851443385
2348,236742.9622328259
2349,184461.525064763
2350,296991.22035541944
2351,248906.61415974764
2352,236959.72276868866
2353,254316.77947056005
2354,145756.30554732587
2355,147372.90836909585
2356,143890.07225298567
2357,186129.13343896726
2358,195407.699463571
2359,138199.76177086888
2360,113865.4346735802
2361,146465.5778554111
2362,273337.7152723135
2363,125588.51964045271
2364,145074.75353391486
2365,205022.17141174444
2366,186553.90395953564
2367,217166.05715544955
2368,213984.76444848668
2369,207963.01403789897
2370,166736.88258309063
2371,162896.47308968633
2372,185489.9945489581
2373,277136.44282594713
2374,331149.2212248199
2375,237725.55405636568
2376,320784.0821204198
2377,359031.4161577934
2378,181788.52176701993
2379,205831.4384979054
2380,143656.91763959592
2381,165232.82562441396
2382,199476.31212005837
2383,196139.51425934565
2384,236050.84474019165
2385,155973.5393020665
2386,124959.4949237911
2387,124215.84436580542
2388,101100.08893466664
2389,112667.10368000806
2390,173281.71265938063
2391,145183.78363252795
2392,115786.79215602395
2393,200219.51607223568
2394,141748.46464564974
2395,208301.29764807338
2396,133516.80688705752
2397,217956.5874355044
2398,123089.50975036452
2399,66083.22331290662
2400,73488.17346759414
2401,140091.257986488
2402,135283.15027538646
2403,148533.03213755475
2404,147323.14381857877
2405,154113.74812050574
2406,139917.6537915502
2407,122650.83488470335
2408,133185.97612586725
2409,116530.41227606285
2410,167066.67647925476
2411,111499.14446198962
2412,146680.05245279658
2413,125336.64425267724
2414,157874.38493266108
2415,140954.85594458043
2416,118226.83945686565
2417,128806.55094360512
2418,131733.2958714888
2419,124056.30289167695
2420,120185.86833712143
2421,151310.66644879334
2422,102076.33152279818
2423,104286.09768801773
2424,155280.36593711944
2425,196643.66747339134
2426,122897.5579451058
2427,119637.09705594591
2428,167014.4391171386
2429,105798.28405727915
2430,127647.53271660801
2431,107838.2126468476
2432,148923.99649180556
2433,143308.85002455788
2434,134425.88681318916
2435,150363.05494620043
2436,113394.10125010392
2437,102961.29408707866
2438,121388.5638135036
2439,100756.71117607979
2440,124010.54733937807
2441,79262.33508042737
2442,94495.69667273342
2443,132648.50645384213
2444,124503.87777566959
2445,88915.38502953493
2446,127390.91073632598
2447,159105.41950713587
2448,120755.72913298474
2449,115243.9660109601
2450,145899.92688499254
2451,76513.68037394265
2452,179626.43680633022
2453,94601.48521126641
2454,116825.86210617154
2455,99763.31514035467
2456,121493.97444286043
2457,157758.76827926075
2458,127656.96796760075
2459,109274.89205848507
2460,142218.62398679077
2461,133049.615744422
2462,133566.7782703103
2463,128928.18110051728
2464,173652.20060389192
2465,132679.9883454353
2466,114236.31665778787
2467,118798.10547926943
2468,95516.33142398403
2469,89550.10631400273
2470,195181.47886875382
2471,219787.5451227891
2472,150217.54793876558
2473,118972.24014960567
2474,75388.3354281582
2475,212851.71937432126
2476,115687.85082169225
2477,120777.56862078665
2478,156108.2348848408
2479,100960.8015329666
2480,141049.52618948583
2481,111147.26737714132
2482,115525.49034705665
2483,102069.49521527428
2484,114799.20170683647
2485,125641.2169978865
2486,144606.01232651388
2487,158719.34920771612
2488,161365.64892679223
2489,147869.71582994214
2490,128029.12444242816
2491,84207.44932053889
2492,194971.5876848999
2493,140001.10165134462
2494,125793.35476016586
2495,81808.58566350436
2496,242411.66742598053
2497,153383.24443743294
2498,109922.24388942348
2499,85077.77979415248
2500,129421.24779266605
2501,132428.9970354045
2502,139739.90686629163
2503,95579.47957785662
2504,211342.93485909002
2505,276539.97276729194
2506,244943.0131560836
2507,276931.9866365964
2508,243060.47680416837
2509,207959.03588423986
2510,206717.98327652394
2511,168738.82657298777
2512,203440.39089882668
2513,214938.78231569004
2514,234817.6855428888
2515,150203.51062159857
2516,172120.47777181954
2517,153884.4986411484
2518,145356.26940275016
2519,232687.33191589458
2520,218534.1665432531
2521,179801.62610245653
2522,220549.53451260595
2523,112479.8334296543
2524,137938.06658753275
2525,147527.805619733
2526,139847.51899711147
2527,111457.89818893209
2528,137439.63478679996
2529,158169.80734714112
2530,128986.59552567321
2531,251435.0775436868
2532,222034.53694439607
2533,193662.34306922968
2534,214833.18767868742
2535,294705.77199986787
2536,233386.12980427544
2537,231769.71243350615
2538,177266.1643272611
2539,181013.9375780576
2540,175217.5814345836
2541,173980.71873976712
2542,160155.50783841187
2543,110153.8588733701
2544,116553.2915463323
2545,119841.4438832306
2546,125304.64706725068
2547,140576.35623505712
2548,161755.7195849679
2549,156331.79767998017
2550,1023999.2787053931
2551,139525.17525439902
2552,126070.01670812813
2553,70740.5009758013
2554,86829.941313174
2555,120981.16256459492
2556,101647.43547152652
2557,101089.14551872322
2558,163654.4844766199
2559,143672.53611451772
2560,157165.6732854876
2561,155775.42046564003
2562,175573.12904112146
2563,154675.49019409556
2564,212693.8833225008
2565,155331.9366403453
2566,178326.42050781345
2567,143548.42712448747
2568,207941.914779977
2569,284674.4824331034
2570,116993.08275083012
2571,205178.93476432798
2572,139295.82979288886
2573,221178.28888419567
2574,335990.51721565414
2575,137085.3630470815
2576,150028.65408854123
2577,139158.0278304443
2578,86275.31052221621
2579,60239.678847976735
2580,76170.84029630861
2581,95816.6402884069
2582,100801.90401318017
2583,283036.69868062204
2584,168926.0761810505
2585,182972.48047499362
2586,212852.09945205128
2587,187383.31452721957
2588,134290.25950478183
2589,139754.48420830214
2590,206948.834160892
2591,233505.209975558
2592,209219.97002241784
2593,223759.50722166
2594,168099.91458433948
2595,188402.17037531894
2596,284336.7055902542
2597,185426.7109520535
2598,281758.87559568713
2599,360271.1725520808
2600,150295.71831387508
2601,126887.9377063447
2602,80372.76566828707
2603,89345.31445434735
2604,90419.84451417818
2605,79643.64190463723
2606,139154.72064519214
2607,211503.3305644313
2608,172003.53579370436
2609,166791.66861826985
2610,110443.47701823269
2611,129040.67896935027
2612,150550.6638151768
2613,125950.8081606343
2614,118642.2610755285
2615,151256.2263508635
2616,139194.15723168757
2617,187895.61761484132
2618,166547.30881071824
2619,194330.8476610054
2620,188848.72414557516
2621,170204.2008858854
2622,175769.55344102264
2623,233719.9042751918
2624,314101.97649009124
2625,320809.16047733277
2626,168322.26830753594
2627,171066.80405163576
2628,537886.7155488328
2629,580352.5954995462
2630,395366.27968211833
2631,553029.4923738108
2632,435565.46377805894
2633,307320.2413950815
2634,446624.5979638929
2635,143864.70150753722
2636,169139.47312459914
2637,176661.27180042778
2638,256267.57614306285
2639,171195.24770011063
2640,145548.0618207385
2641,102094.84732811984
2642,181660.74507927723
2643,108512.29231559353
2644,120972.09362061365
2645,107725.40414335727
2646,94006.97545239297
2647,105311.00707780171
2648,136493.579437821
2649,151774.5054487836
2650,127959.20870438607
2651,144979.6723111471
2652,427444.0964973412
2653,239284.0225677075
2654,264546.0488568263
2655,399769.1112580822
2656,306197.7280740459
2657,350066.3462496044
2658,299939.8838491356
2659,294395.58735071064
2660,361871.92673801834
2661,332777.0413263884
2662,342909.27009441773
2663,283458.8276137782
2664,257387.7439174332
2665,324106.1441209217
2666,266358.6344759087
2667,169645.6794770032
2668,175833.01397543648
2669,175375.98287388464
2670,263816.323492435
2671,180202.5952272755
2672,193733.55221946284
2673,199062.04448666598
2674,194412.75617148518
2675,171716.63807874057
2676,183792.5713369789
2677,194738.17208887407
2678,233618.66589082382
2679,256890.897298155
2680,274257.0123972757
2681,399438.7156512235
2682,312744.5954993593
2683,568136.524270301
2684,288518.8883860516
2685,326787.58390520647
2686,239417.77443813832
2687,301287.536427464
2688,203142.45610671636
2689,199870.126301814
2690,447710.6314001787
2691,191741.7960733368
2692,142401.5682653376
2693,197314.36707835927
2694,130599.26437642492
2695,191538.67281843844
2696,180610.89786248442
2697,191238.8007813144
2698,180723.2716251401
2699,169106.85156992625
2700,148056.91786995405
2701,136735.8443848339
2702,107834.34595840008
2703,126019.7751793262
2704,136750.02834015377
2705,97526.95513743113
2706,100529.70915043126
2707,110124.55425265449
2708,125402.95882376582
2709,102013.47903784242
2710,121108.79787346891
2711,275800.17538859096
2712,403901.0540492964
2713,166301.98415761325
2714,149485.9101758591
2715,169878.1214521559
2716,146713.56382335766
2717,189055.93550018786
2718,211155.41116218947
2719,163426.08241210514
2720,169224.9821233812
2721,130525.8543004216
2722,156671.24614474707
2723,135009.20440223056
2724,126830.0274679823
2725,124488.18005552617
2726,146904.88054405825
2727,160330.9224042115
2728,171265.72559735956
2729,147358.11804599402
2730,145346.98978320637
2731,129155.05041325853
2732,132147.39215463627
2733,157652.07196557644
2734,101646.37695817735
